player,season,playoffs,Game_Type_Regular_Tot,Game_Type_Playoffs_Tot,Shot_Made,Total_Game_Played,Total_FT_Made,Total_FTA,FT_Pct,Game_Type
Lance Thomas,2014 - 2015,regular,96,0,70,31,70,96,0.729,regular
Lance Thomas,2015 - 2016,regular,119,0,102,41,102,119,0.857,regular
Landry Fields,2010 - 2011,regular,147,0,113,50,113,147,0.769,regular
Landry Fields,2011 - 2012,regular,137,0,77,42,77,137,0.562,regular
Landry Fields,2012 - 2013,regular,53,0,34,25,34,53,0.642,regular
Langston Galloway,2014 - 2015,regular,76,0,61,27,61,76,0.803,regular
Langston Galloway,2015 - 2016,regular,114,0,86,42,86,114,0.754,regular
Larry Hughes,2006 - 2007,playoffs,0,62,47,14,47,62,0.758,playoffs
Larry Hughes,2006 - 2007,regular,309,0,209,61,209,309,0.676,regular
Larry Hughes,2007 - 2008,regular,188,0,150,41,150,188,0.798,regular
Larry Hughes,2008 - 2009,regular,145,0,117,40,117,145,0.807,regular
Larry Hughes,2009 - 2010,regular,113,0,94,30,94,113,0.832,regular
Larry Nance,2015 - 2016,regular,47,0,32,23,32,47,0.681,regular
Larry Sanders,2010 - 2011,regular,50,0,28,20,28,50,0.56,regular
Larry Sanders,2011 - 2012,regular,38,0,18,15,18,38,0.474,regular
Larry Sanders,2012 - 2013,regular,135,0,83,47,83,135,0.615,regular
Larry Sanders,2013 - 2014,regular,55,0,26,17,26,55,0.473,regular
Larry Sanders,2014 - 2015,regular,48,0,24,17,24,48,0.5,regular
Lavoy Allen,2012 - 2013,regular,57,0,40,26,40,57,0.702,regular
Lavoy Allen,2013 - 2014,regular,50,0,33,23,33,50,0.66,regular
Lavoy Allen,2014 - 2015,regular,46,0,31,20,31,46,0.674,regular
Lavoy Allen,2015 - 2016,regular,73,0,46,34,46,73,0.63,regular
Lawrence Roberts,2006 - 2007,regular,127,0,92,39,92,127,0.724,regular
Lazar Hayward,2010 - 2011,regular,42,0,33,16,33,42,0.786,regular
LeBron James,2006 - 2007,playoffs,0,196,148,19,148,196,0.755,playoffs
LeBron James,2006 - 2007,regular,703,0,491,78,491,703,0.698,regular
LeBron James,2007 - 2008,playoffs,0,153,114,12,114,153,0.745,playoffs
LeBron James,2007 - 2008,regular,772,0,550,75,550,772,0.712,regular
LeBron James,2008 - 2009,playoffs,0,199,149,14,149,199,0.749,playoffs
LeBron James,2008 - 2009,regular,764,0,596,81,596,764,0.78,regular
LeBron James,2009 - 2010,playoffs,0,120,88,11,88,120,0.733,playoffs
LeBron James,2009 - 2010,regular,773,0,593,76,593,773,0.767,regular
LeBron James,2010 - 2011,playoffs,0,156,119,21,119,156,0.763,playoffs
LeBron James,2010 - 2011,regular,673,0,512,80,512,673,0.761,regular
LeBron James,2011 - 2012,playoffs,0,233,173,23,173,233,0.742,playoffs
LeBron James,2011 - 2012,regular,502,0,387,62,387,502,0.771,regular
LeBron James,2012 - 2013,playoffs,0,175,136,22,136,175,0.777,playoffs
LeBron James,2012 - 2013,regular,534,0,402,76,402,534,0.753,regular
LeBron James,2013 - 2014,playoffs,0,160,129,20,129,160,0.806,playoffs
LeBron James,2013 - 2014,regular,585,0,439,75,439,585,0.75,regular
LeBron James,2014 - 2015,playoffs,0,167,122,20,122,167,0.731,playoffs
LeBron James,2014 - 2015,regular,528,0,375,69,375,528,0.71,regular
LeBron James,2015 - 2016,playoffs,0,124,82,21,82,124,0.661,playoffs
LeBron James,2015 - 2016,regular,484,0,352,75,352,484,0.727,regular
Leandro Barbosa,2006 - 2007,regular,232,0,196,59,196,232,0.845,regular
Leandro Barbosa,2007 - 2008,regular,213,0,175,64,175,213,0.822,regular
Leandro Barbosa,2008 - 2009,regular,194,0,171,56,171,194,0.881,regular
Leandro Barbosa,2009 - 2010,regular,73,0,64,27,64,73,0.877,regular
Leandro Barbosa,2010 - 2011,regular,137,0,109,46,109,137,0.796,regular
Leandro Barbosa,2011 - 2012,regular,124,0,101,43,101,124,0.815,regular
Leandro Barbosa,2012 - 2013,regular,41,0,31,13,31,41,0.756,regular
Leandro Barbosa,2013 - 2014,regular,39,0,31,14,31,39,0.795,regular
Leandro Barbosa,2014 - 2015,regular,73,0,57,27,57,73,0.781,regular
Leandro Barbosa,2015 - 2016,regular,62,0,52,27,52,62,0.839,regular
Leon Powe,2006 - 2007,regular,140,0,104,40,104,140,0.743,regular
Leon Powe,2007 - 2008,playoffs,0,66,44,17,44,66,0.667,playoffs
Leon Powe,2007 - 2008,regular,193,0,137,41,137,193,0.71,regular
Leon Powe,2008 - 2009,regular,267,0,184,61,184,267,0.689,regular
Leon Powe,2009 - 2010,regular,63,0,37,16,37,63,0.587,regular
Leon Powe,2010 - 2011,regular,72,0,40,21,40,72,0.556,regular
Linas Kleiza,2006 - 2007,regular,135,0,115,41,115,135,0.852,regular
Linas Kleiza,2007 - 2008,regular,211,0,162,53,162,211,0.768,regular
Linas Kleiza,2008 - 2009,regular,204,0,148,61,148,204,0.725,regular
Linas Kleiza,2010 - 2011,regular,65,0,41,24,41,65,0.631,regular
Linas Kleiza,2011 - 2012,regular,100,0,81,28,81,100,0.81,regular
Lindsey Hunter,2006 - 2007,regular,33,0,30,16,30,33,0.909,regular
Linton Johnson,2006 - 2007,regular,35,0,29,16,29,35,0.829,regular
Lorenzen Wright,2006 - 2007,regular,30,0,9,16,9,30,0.3,regular
Lou Amundson,2012 - 2013,regular,36,0,12,14,12,36,0.333,regular
Lou Amundson,2014 - 2015,regular,87,0,41,29,41,87,0.471,regular
Lou Amundson,2015 - 2016,regular,27,0,14,11,14,27,0.519,regular
Lou Williams,2008 - 2009,regular,385,0,304,73,304,385,0.79,regular
Lou Williams,2009 - 2010,regular,233,0,192,59,192,233,0.824,regular
Lou Williams,2010 - 2011,regular,356,0,293,68,293,356,0.823,regular
Lou Williams,2011 - 2012,playoffs,0,52,41,12,41,52,0.788,playoffs
Lou Williams,2011 - 2012,regular,292,0,237,56,237,292,0.812,regular
Louis Amundson,2008 - 2009,regular,120,0,53,43,53,120,0.442,regular
Louis Amundson,2009 - 2010,regular,123,0,67,41,67,123,0.545,regular
Louis Amundson,2010 - 2011,regular,87,0,34,28,34,87,0.391,regular
Louis Amundson,2011 - 2012,regular,82,0,35,29,35,82,0.427,regular
Louis Williams,2006 - 2007,regular,92,0,64,25,64,92,0.696,regular
Louis Williams,2007 - 2008,regular,290,0,227,69,227,290,0.783,regular
Louis Williams,2012 - 2013,regular,121,0,105,23,105,121,0.868,regular
Louis Williams,2013 - 2014,regular,179,0,152,46,152,179,0.849,regular
Louis Williams,2014 - 2015,regular,395,0,340,71,340,395,0.861,regular
Louis Williams,2015 - 2016,regular,424,0,352,65,352,424,0.83,regular
Luc Mbah,2008 - 2009,regular,56,0,42,11,42,56,0.75,regular
Luc Richard,2008 - 2009,regular,136,0,98,45,98,136,0.721,regular
Luc Richard,2009 - 2010,regular,131,0,91,45,91,131,0.695,regular
Luc Richard,2010 - 2011,regular,188,0,133,55,133,188,0.707,regular
Luc Richard,2011 - 2012,regular,103,0,66,31,66,103,0.641,regular
Luc Richard,2012 - 2013,regular,125,0,72,33,72,125,0.576,regular
Luc Richard,2013 - 2014,regular,67,0,46,24,46,67,0.687,regular
Luc Richard,2014 - 2015,regular,163,0,96,49,96,163,0.589,regular
Luc Richard,2015 - 2016,regular,57,0,30,23,30,57,0.526,regular
Luis Scola,2007 - 2008,regular,231,0,156,56,156,231,0.675,regular
Luis Scola,2008 - 2009,playoffs,0,49,33,13,33,49,0.673,playoffs
Luis Scola,2008 - 2009,regular,258,0,196,66,196,258,0.76,regular
Luis Scola,2009 - 2010,regular,267,0,208,65,208,267,0.779,regular
Luis Scola,2010 - 2011,regular,290,0,214,61,214,290,0.738,regular
Luis Scola,2011 - 2012,regular,198,0,153,48,153,198,0.773,regular
Luis Scola,2012 - 2013,regular,230,0,181,67,181,230,0.787,regular
Luis Scola,2013 - 2014,regular,136,0,99,51,99,136,0.728,regular
Luis Scola,2014 - 2015,regular,222,0,157,64,157,222,0.707,regular
Luis Scola,2015 - 2016,regular,84,0,61,32,61,84,0.726,regular
Luke Babbitt,2015 - 2016,regular,50,0,39,18,39,50,0.78,regular
Luke Ridnour,2006 - 2007,regular,159,0,128,52,128,159,0.805,regular
Luke Ridnour,2007 - 2008,regular,91,0,78,35,78,91,0.857,regular
Luke Ridnour,2008 - 2009,regular,153,0,133,47,133,153,0.869,regular
Luke Ridnour,2009 - 2010,regular,139,0,126,51,126,139,0.906,regular
Luke Ridnour,2010 - 2011,regular,137,0,121,50,121,137,0.883,regular
Luke Ridnour,2011 - 2012,regular,119,0,106,40,106,119,0.891,regular
Luke Ridnour,2012 - 2013,regular,164,0,139,56,139,164,0.848,regular
Luke Ridnour,2013 - 2014,regular,26,0,17,11,17,26,0.654,regular
Luke Walton,2006 - 2007,regular,145,0,108,43,108,145,0.745,regular
Luke Walton,2007 - 2008,playoffs,0,36,26,12,26,36,0.722,playoffs
Luke Walton,2007 - 2008,regular,109,0,77,38,77,109,0.706,regular
Luke Walton,2008 - 2009,regular,57,0,41,22,41,57,0.719,regular
Luol Deng,2006 - 2007,regular,354,0,275,77,275,354,0.777,regular
Luol Deng,2007 - 2008,regular,265,0,204,58,204,265,0.77,regular
Luol Deng,2008 - 2009,regular,191,0,152,44,152,191,0.796,regular
Luol Deng,2009 - 2010,regular,330,0,252,61,252,330,0.764,regular
Luol Deng,2010 - 2011,playoffs,0,62,52,15,52,62,0.839,playoffs
Luol Deng,2010 - 2011,regular,336,0,253,76,253,336,0.753,regular
Luol Deng,2011 - 2012,regular,165,0,127,39,127,165,0.77,regular
Luol Deng,2012 - 2013,regular,276,0,224,62,224,276,0.812,regular
Luol Deng,2013 - 2014,regular,268,0,212,55,212,268,0.791,regular
Luol Deng,2014 - 2015,regular,251,0,191,60,191,251,0.761,regular
Luol Deng,2015 - 2016,regular,192,0,145,53,145,192,0.755,regular
Luther Head,2006 - 2007,regular,103,0,82,36,82,103,0.796,regular
Luther Head,2007 - 2008,regular,81,0,66,31,66,81,0.815,regular
Luther Head,2009 - 2010,regular,58,0,48,20,48,58,0.828,regular
Luther Head,2010 - 2011,regular,50,0,39,15,39,50,0.78,regular
Lynn Greer,2006 - 2007,regular,32,0,27,12,27,32,0.844,regular
Maceo Baston,2006 - 2007,regular,47,0,37,18,37,47,0.787,regular
Malik Allen,2006 - 2007,regular,34,0,28,17,28,34,0.824,regular
Malik Allen,2008 - 2009,regular,21,0,10,11,10,21,0.476,regular
Malik Rose,2006 - 2007,regular,52,0,42,22,42,52,0.808,regular
Malik Rose,2007 - 2008,regular,45,0,34,16,34,45,0.756,regular
Malik Rose,2008 - 2009,regular,51,0,40,17,40,51,0.784,regular
Manny Harris,2010 - 2011,regular,93,0,71,24,71,93,0.763,regular
Manny Harris,2011 - 2012,regular,59,0,41,17,41,59,0.695,regular
Manu Ginobili,2006 - 2007,playoffs,0,116,97,18,97,116,0.836,playoffs
Manu Ginobili,2006 - 2007,regular,368,0,317,71,317,368,0.861,regular
Manu Ginobili,2007 - 2008,playoffs,0,72,65,16,65,72,0.903,playoffs
Manu Ginobili,2007 - 2008,regular,441,0,379,71,379,441,0.859,regular
Manu Ginobili,2008 - 2009,regular,190,0,168,37,168,190,0.884,regular
Manu Ginobili,2009 - 2010,regular,355,0,309,67,309,355,0.87,regular
Manu Ginobili,2010 - 2011,regular,414,0,360,74,360,414,0.87,regular
Manu Ginobili,2011 - 2012,playoffs,0,56,48,12,48,56,0.857,playoffs
Manu Ginobili,2011 - 2012,regular,101,0,88,26,88,101,0.871,regular
Manu Ginobili,2012 - 2013,playoffs,0,80,59,19,59,80,0.738,playoffs
Manu Ginobili,2012 - 2013,regular,206,0,164,47,164,206,0.796,regular
Manu Ginobili,2013 - 2014,playoffs,0,94,81,20,81,94,0.862,playoffs
Manu Ginobili,2013 - 2014,regular,186,0,159,47,159,186,0.855,regular
Manu Ginobili,2014 - 2015,regular,204,0,147,53,147,204,0.721,regular
Manu Ginobili,2015 - 2016,regular,112,0,91,35,91,112,0.812,regular
MarShon Brooks,2011 - 2012,regular,130,0,98,38,98,130,0.754,regular
MarShon Brooks,2012 - 2013,regular,93,0,68,38,68,93,0.731,regular
MarShon Brooks,2013 - 2014,regular,44,0,32,15,32,44,0.727,regular
Marc Gasol,2008 - 2009,regular,375,0,275,74,275,375,0.733,regular
Marc Gasol,2009 - 2010,regular,376,0,252,64,252,376,0.67,regular
Marc Gasol,2010 - 2011,playoffs,0,73,51,13,51,73,0.699,playoffs
Marc Gasol,2010 - 2011,regular,294,0,220,66,220,294,0.748,regular
Marc Gasol,2011 - 2012,regular,317,0,237,58,237,317,0.748,regular
Marc Gasol,2012 - 2013,playoffs,0,89,72,14,72,89,0.809,playoffs
Marc Gasol,2012 - 2013,regular,316,0,266,68,266,316,0.842,regular
Marc Gasol,2013 - 2014,regular,241,0,185,51,185,241,0.768,regular
Marc Gasol,2014 - 2015,playoffs,0,88,75,11,75,88,0.852,playoffs
Marc Gasol,2014 - 2015,regular,440,0,350,76,350,440,0.795,regular
Marc Gasol,2015 - 2016,regular,245,0,203,48,203,245,0.829,regular
Marc Jackson,2006 - 2007,regular,103,0,90,33,90,103,0.874,regular
Marcelo Huertas,2015 - 2016,regular,29,0,27,17,27,29,0.931,regular
Marcin Gortat,2008 - 2009,regular,45,0,26,19,26,45,0.578,regular
Marcin Gortat,2009 - 2010,regular,75,0,51,28,51,75,0.68,regular
Marcin Gortat,2010 - 2011,regular,193,0,140,51,140,193,0.725,regular
Marcin Gortat,2011 - 2012,regular,251,0,163,59,163,251,0.649,regular
Marcin Gortat,2012 - 2013,regular,138,0,90,42,90,138,0.652,regular
Marcin Gortat,2013 - 2014,regular,229,0,157,60,157,229,0.686,regular
Marcin Gortat,2014 - 2015,regular,175,0,123,57,123,175,0.703,regular
Marcin Gortat,2015 - 2016,regular,201,0,141,59,141,201,0.701,regular
Marco Belinelli,2008 - 2009,regular,52,0,40,18,40,52,0.769,regular
Marco Belinelli,2009 - 2010,regular,121,0,101,32,101,121,0.835,regular
Marco Belinelli,2010 - 2011,regular,125,0,98,42,98,125,0.784,regular
Marco Belinelli,2011 - 2012,regular,128,0,100,42,100,128,0.781,regular
Marco Belinelli,2012 - 2013,regular,162,0,136,48,136,162,0.84,regular
Marco Belinelli,2013 - 2014,regular,129,0,110,47,110,129,0.853,regular
Marco Belinelli,2014 - 2015,regular,99,0,84,30,84,99,0.848,regular
Marco Belinelli,2015 - 2016,regular,138,0,115,41,115,138,0.833,regular
Marcus Banks,2006 - 2007,regular,60,0,48,19,48,60,0.8,regular
Marcus Banks,2007 - 2008,regular,35,0,27,17,27,35,0.771,regular
Marcus Camby,2006 - 2007,regular,216,0,158,56,158,216,0.731,regular
Marcus Camby,2007 - 2008,regular,199,0,140,59,140,199,0.704,regular
Marcus Camby,2008 - 2009,regular,182,0,132,49,132,182,0.725,regular
Marcus Camby,2009 - 2010,regular,122,0,78,42,78,122,0.639,regular
Marcus Camby,2010 - 2011,regular,70,0,43,29,43,70,0.614,regular
Marcus Camby,2011 - 2012,regular,64,0,29,27,29,64,0.453,regular
Marcus Morris,2012 - 2013,regular,117,0,66,40,66,117,0.564,regular
Marcus Morris,2013 - 2014,regular,159,0,121,52,121,159,0.761,regular
Marcus Morris,2014 - 2015,regular,113,0,71,41,71,113,0.628,regular
Marcus Morris,2015 - 2016,regular,271,0,203,69,203,271,0.749,regular
Marcus Smart,2014 - 2015,regular,127,0,82,41,82,127,0.646,regular
Marcus Smart,2015 - 2016,regular,164,0,128,45,128,164,0.78,regular
Marcus Thornton,2009 - 2010,regular,177,0,144,54,144,177,0.814,regular
Marcus Thornton,2010 - 2011,regular,184,0,145,46,145,184,0.788,regular
Marcus Thornton,2011 - 2012,regular,163,0,141,40,141,163,0.865,regular
Marcus Thornton,2012 - 2013,regular,126,0,111,39,111,126,0.881,regular
Marcus Thornton,2013 - 2014,regular,112,0,90,36,90,112,0.804,regular
Marcus Thornton,2014 - 2015,regular,56,0,46,26,46,56,0.821,regular
Marcus Thornton,2015 - 2016,regular,79,0,67,26,67,79,0.848,regular
Marcus Williams,2006 - 2007,regular,85,0,72,29,72,85,0.847,regular
Marcus Williams,2007 - 2008,regular,47,0,37,19,37,47,0.787,regular
Marcus Williams,2009 - 2010,regular,55,0,37,27,37,55,0.673,regular
Mardy Collins,2006 - 2007,regular,78,0,46,20,46,78,0.59,regular
Mardy Collins,2007 - 2008,regular,38,0,23,15,23,38,0.605,regular
Mardy Collins,2008 - 2009,regular,46,0,28,18,28,46,0.609,regular
Mardy Collins,2009 - 2010,regular,21,0,13,11,13,21,0.619,regular
Mario Chalmers,2008 - 2009,regular,193,0,148,61,148,193,0.767,regular
Mario Chalmers,2009 - 2010,regular,110,0,82,38,82,110,0.745,regular
Mario Chalmers,2010 - 2011,regular,62,0,54,28,54,62,0.871,regular
Mario Chalmers,2011 - 2012,playoffs,0,60,43,15,43,60,0.717,playoffs
Mario Chalmers,2011 - 2012,regular,101,0,80,39,80,101,0.792,regular
Mario Chalmers,2012 - 2013,playoffs,0,53,40,15,40,53,0.755,playoffs
Mario Chalmers,2012 - 2013,regular,112,0,89,42,89,112,0.795,regular
Mario Chalmers,2013 - 2014,playoffs,0,25,19,11,19,25,0.76,playoffs
Mario Chalmers,2013 - 2014,regular,163,0,121,51,121,163,0.742,regular
Mario Chalmers,2014 - 2015,regular,266,0,206,65,206,266,0.774,regular
Mario Chalmers,2015 - 2016,regular,262,0,218,52,218,262,0.832,regular
Mario Hezonja,2015 - 2016,regular,54,0,49,24,49,54,0.907,regular
Mario West,2007 - 2008,regular,26,0,17,14,17,26,0.654,regular
Mark Blount,2006 - 2007,regular,193,0,146,58,146,193,0.756,regular
Mark Blount,2007 - 2008,regular,138,0,88,38,88,138,0.638,regular
Mark Madsen,2006 - 2007,regular,29,0,15,11,15,29,0.517,regular
Markel Brown,2014 - 2015,regular,55,0,45,22,45,55,0.818,regular
Markel Brown,2015 - 2016,regular,94,0,71,30,71,94,0.755,regular
Markieff Morris,2011 - 2012,regular,106,0,76,37,76,106,0.717,regular
Markieff Morris,2012 - 2013,regular,127,0,93,44,93,127,0.732,regular
Markieff Morris,2013 - 2014,regular,327,0,259,71,259,327,0.792,regular
Markieff Morris,2014 - 2015,regular,232,0,177,70,177,232,0.763,regular
Markieff Morris,2015 - 2016,regular,147,0,108,42,108,147,0.735,regular
Marko Jaric,2006 - 2007,regular,88,0,67,35,67,88,0.761,regular
Marko Jaric,2007 - 2008,regular,163,0,121,47,121,163,0.742,regular
Marko Jaric,2008 - 2009,regular,41,0,29,18,29,41,0.707,regular
Marquis Daniels,2006 - 2007,regular,80,0,56,26,56,80,0.7,regular
Marquis Daniels,2007 - 2008,regular,139,0,97,41,97,139,0.698,regular
Marquis Daniels,2008 - 2009,regular,129,0,93,37,93,129,0.721,regular
Marquis Daniels,2009 - 2010,regular,56,0,34,21,34,56,0.607,regular
Marquis Daniels,2010 - 2011,regular,57,0,39,23,39,57,0.684,regular
Marquis Daniels,2012 - 2013,regular,53,0,39,21,39,53,0.736,regular
Marquis Teague,2013 - 2014,regular,35,0,26,16,26,35,0.743,regular
Marreese Speights,2008 - 2009,regular,132,0,102,45,102,132,0.773,regular
Marreese Speights,2009 - 2010,regular,145,0,108,38,108,145,0.745,regular
Marreese Speights,2010 - 2011,regular,73,0,55,31,55,73,0.753,regular
Marreese Speights,2011 - 2012,regular,109,0,84,39,84,109,0.771,regular
Marreese Speights,2012 - 2013,regular,175,0,135,52,135,175,0.771,regular
Marreese Speights,2013 - 2014,regular,134,0,110,49,110,134,0.821,regular
Marreese Speights,2014 - 2015,regular,178,0,150,48,150,178,0.843,regular
Marreese Speights,2015 - 2016,playoffs,0,31,24,11,24,31,0.774,playoffs
Marreese Speights,2015 - 2016,regular,114,0,94,42,94,114,0.825,regular
Martell Webster,2006 - 2007,regular,132,0,93,41,93,132,0.705,regular
Martell Webster,2007 - 2008,regular,166,0,122,50,122,166,0.735,regular
Martell Webster,2009 - 2010,regular,155,0,126,48,126,155,0.813,regular
Martell Webster,2010 - 2011,regular,122,0,94,33,94,122,0.77,regular
Martell Webster,2011 - 2012,regular,72,0,57,23,57,72,0.792,regular
Martell Webster,2012 - 2013,regular,198,0,168,54,168,198,0.848,regular
Martell Webster,2013 - 2014,regular,125,0,105,45,105,125,0.84,regular
Martell Webster,2014 - 2015,regular,64,0,48,20,48,64,0.75,regular
Marvin Williams,2006 - 2007,regular,261,0,214,54,214,261,0.82,regular
Marvin Williams,2007 - 2008,regular,397,0,328,72,328,397,0.826,regular
Marvin Williams,2008 - 2009,regular,273,0,220,52,220,273,0.806,regular
Marvin Williams,2009 - 2010,regular,215,0,176,59,176,215,0.819,regular
Marvin Williams,2010 - 2011,regular,174,0,147,46,147,174,0.845,regular
Marvin Williams,2011 - 2012,regular,146,0,115,40,115,146,0.788,regular
Marvin Williams,2012 - 2013,regular,99,0,77,34,77,99,0.778,regular
Marvin Williams,2013 - 2014,regular,73,0,57,29,57,73,0.781,regular
Marvin Williams,2014 - 2015,regular,87,0,62,35,62,87,0.713,regular
Marvin Williams,2015 - 2016,regular,144,0,120,53,120,144,0.833,regular
Mason Plumlee,2013 - 2014,regular,195,0,122,55,122,195,0.626,regular
Mason Plumlee,2014 - 2015,regular,315,0,155,68,155,315,0.492,regular
Mason Plumlee,2015 - 2016,regular,335,0,215,75,215,335,0.642,regular
Matt Barnes,2006 - 2007,regular,123,0,90,45,90,123,0.732,regular
Matt Barnes,2007 - 2008,regular,77,0,58,32,58,77,0.753,regular
Matt Barnes,2008 - 2009,regular,136,0,101,49,101,136,0.743,regular
Matt Barnes,2009 - 2010,regular,146,0,108,47,108,146,0.74,regular
Matt Barnes,2010 - 2011,regular,77,0,60,30,60,77,0.779,regular
Matt Barnes,2011 - 2012,regular,128,0,95,40,95,128,0.742,regular
Matt Barnes,2012 - 2013,regular,116,0,86,41,86,116,0.741,regular
Matt Barnes,2013 - 2014,regular,90,0,66,29,66,90,0.733,regular
Matt Barnes,2014 - 2015,regular,93,0,72,41,72,93,0.774,regular
Matt Barnes,2015 - 2016,regular,138,0,111,45,111,138,0.804,regular
Matt Bonner,2006 - 2007,regular,37,0,26,18,26,37,0.703,regular
Matt Bonner,2007 - 2008,regular,44,0,38,20,38,44,0.864,regular
Matt Bonner,2008 - 2009,regular,23,0,17,13,17,23,0.739,regular
Matt Bonner,2009 - 2010,regular,48,0,35,24,35,48,0.729,regular
Matt Bonner,2010 - 2011,regular,43,0,32,16,32,43,0.744,regular
Matt Bonner,2014 - 2015,regular,37,0,30,13,30,37,0.811,regular
Matt Carroll,2006 - 2007,regular,206,0,186,59,186,206,0.903,regular
Matt Carroll,2007 - 2008,regular,138,0,111,45,111,138,0.804,regular
Matt Carroll,2008 - 2009,regular,25,0,21,13,21,25,0.84,regular
Matt Carroll,2010 - 2011,regular,52,0,40,22,40,52,0.769,regular
Matt Carroll,2011 - 2012,regular,38,0,30,15,30,38,0.789,regular
Matt Harpring,2006 - 2007,playoffs,0,47,34,12,34,47,0.723,playoffs
Matt Harpring,2006 - 2007,regular,301,0,231,66,231,301,0.767,regular
Matt Harpring,2007 - 2008,regular,205,0,146,56,146,205,0.712,regular
Matt Harpring,2008 - 2009,regular,72,0,55,28,55,72,0.764,regular
Matthew Dellavedova,2013 - 2014,regular,48,0,38,20,38,48,0.792,regular
Matthew Dellavedova,2014 - 2015,playoffs,0,32,25,13,25,32,0.781,playoffs
Matthew Dellavedova,2014 - 2015,regular,38,0,29,18,29,38,0.763,regular
Matthew Dellavedova,2015 - 2016,regular,66,0,57,33,57,66,0.864,regular
Maurice Evans,2006 - 2007,regular,155,0,122,44,122,155,0.787,regular
Maurice Evans,2007 - 2008,regular,83,0,59,35,59,83,0.711,regular
Maurice Evans,2008 - 2009,regular,73,0,60,28,60,73,0.822,regular
Maurice Evans,2009 - 2010,regular,61,0,46,27,46,61,0.754,regular
Maurice Evans,2010 - 2011,regular,58,0,52,23,52,58,0.897,regular
Maurice Harkless,2012 - 2013,regular,47,0,29,11,29,47,0.617,regular
Maurice Harkless,2013 - 2014,regular,143,0,85,46,85,143,0.594,regular
Maurice Harkless,2014 - 2015,regular,41,0,22,16,22,41,0.537,regular
Maurice Harkless,2015 - 2016,regular,111,0,69,36,69,111,0.622,regular
Mehmet Okur,2006 - 2007,playoffs,0,42,33,12,33,42,0.786,playoffs
Mehmet Okur,2006 - 2007,regular,384,0,292,75,292,384,0.76,regular
